@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,1,1,1,0,0.098353,0.395352,0.172917,0.479537,0.537351,0.508741,0.519785,0.607586,0.159651,0.528995,0.487293,0.410302,0.533254,0.707778,0.301952,0.778103,0.149894,0.779818,0.107181,0.208936,0.235514,0.348319,0.503134,0.325529,0.34548,0.489258,0.422775,0.264696,0.33111,0.296294,0.354195,0.256976,0.034914,0.634517,0.095808,0.176786,0.284849,0.221333,0.409789,0.356079,0.298148,0.254188,0.182657,0.162353,0.194116,0.166752,0.218936,0.112214,0.412258,0.468578,0.884964,0.488498,0.282855,0.328574,0.473372,0.215718,0.385273,0.572115,0.294695,0.143283,0.164806,0.18518,0.118449,0.114623,0.034871,0.333333,0.023065,0.315789,0.075494,0.004212,0.073327
0,0,1,0,0,0,0.17608,0.100998,0.113286,0.683392,0.401103,0.491812,0.399344,0.438613,0.522443,0.385139,0.581708,0.268301,0.521156,0.360155,0.418758,0.583458,0.139936,0.229661,0.056429,0.238686,0.178386,0.299443,0.500096,0.31862,0.39096,0.476334,0.65077,0.269461,0.46955,0.408565,0.429699,0.237453,0.11191,0.183973,0.093988,0.208892,0.232212,0.287761,0.358505,0.395702,0.518703,0.484912,0.414278,0.195372,0.361529,0.242975,0.187889,0.11462,0.324618,0.47211,0.906525,0.424022,0.22814,0.336586,0.469447,0.292118,0.635906,0.565293,0.547409,0.211196,0.418073,0.308886,0.226755,0.16974,0.05552,0.555556,0.127372,0.526316,0.116938,0.148818,0.349993
1,1,1,0,0,0,0.42126,0.179333,0.127813,0.578627,0.489081,0.250223,0.421523,0.298004,0.369808,0.251247,0.547645,0.331164,0.623171,0.526606,0.311989,0.159011,0.112057,0.08344,0.043975,0.10964,0.169816,0.139163,0.202954,0.24782,0.317626,0.567116,0.49034,0.371214,0.528638,0.559484,0.670019,0.412315,0.104901,0.143152,0.166432,0.317729,0.311769,0.24173,0.279342,0.453484,0.666982,0.534405,0.260816,0.463663,0.502039,0.407511,0.503313,0.20636,0.329061,0.227191,0.912492,0.510154,0.330596,0.199474,0.267441,0.34761,0.562756,0.777803,0.382992,0.324377,0.374584,0.512579,0.314946,0.32419,0.02291,0.238095,0.094768,0.225564,0.16473,0.149437,0.178167
0,0,0,1,1,0,0.118929,0.025102,0.049363,0.429771,0.509186,0.777947,0.397948,0.659989,0.450749,0.652075,0.553525,0.222035,0.373149,0.413223,0.568996,0.444682,0.053944,0.056499,0.042324,0.199581,0.159213,0.445329,0.072323,0.098859,0.129185,0.206657,0.224796,0.178188,0.235574,0.218912,0.294823,0.129386,0.040407,0.139816,0.220031,0.260522,0.254057,0.395626,0.165191,0.233567,0.229366,0.16185,0.164799,0.164494,0.23192,0.168453,0.173697,0.10865,0.349479,0.334509,0.931832,0.602391,0.324603,0.699205,0.159237,0.149426,0.396508,0.345877,0.268795,0.274162,0.17428,0.231229,0.205144,0.101196,0.033625,0.698413,0.081353,0.661654,0.102029,0.219612,0.273056
0,0,0,0,0,1,0.482342,0.364644,0.214282,0.718607,0.183555,0.588237,0.594532,0.697,0.25777,0.400677,0.542884,0.388918,0.756755,0.466042,0.462512,0.304349,0.357324,0.42001,0.09081,0.27355,0.265429,0.477715,0.653666,0.466641,0.604242,0.721856,0.58845,0.369045,0.559296,0.520488,0.524853,0.360123,0.141377,0.191376,0.030997,0.111577,0.128497,0.220293,0.36524,0.284884,0.285498,0.17149,0.178231,0.084111,0.185303,0.177425,0.129928,0.070143,0.213382,0.205959,0.898859,0.326929,0.134211,0.356221,0.404656,0.328692,0.498934,0.450037,0.356623,0.140389,0.227043,0.207564,0.112461,0.172832,0.080337,0.174603,0.007248,0.639098,0.207596,0.021448,0.208962
0,0,1,1,1,0,0.14233,0.054325,0.071333,0.673542,0.683725,0.234087,0.535558,0.477317,0.769043,0.661053,0.756426,0.586382,0.330765,0.501008,0.161117,0.55977,0.064138,0.075766,0.053062,0.100417,0.216566,0.212005,0.191241,0.219164,0.248946,0.46885,0.366482,0.269587,0.326915,0.323336,0.309118,0.187933,0.058823,0.169508,0.154573,0.130005,0.39051,0.205531,0.23852,0.302459,0.18927,0.200601,0.187426,0.131788,0.213348,0.172615,0.195649,0.073225,0.361249,0.267441,0.921552,0.470244,0.467522,0.385227,0.271518,0.208823,0.304117,0.391226,0.278092,0.167323,0.218401,0.210969,0.122772,0.129662,0.15574,0.603175,0.125139,0.571429,0.287524,0.098576,0.33216
0,1,0,0,0,0,0.423468,0.612905,0.637798,0.337486,0.391792,0.793695,0.344661,0.727968,0.436903,0.765439,0.610371,0.539078,0.717198,0.56456,0.36522,0.495104,0.875236,0.87894,0.527169,0.702428,0.621143,0.654118,0.471386,0.325714,0.22631,0.239012,0.226922,0.111447,0.186241,0.275463,0.243378,0.172746,0.212478,0.464773,0.213103,0.276803,0.195227,0.108793,0.055859,0.096795,0.109895,0.105566,0.055344,0.029926,0.035036,0.038304,0.069975,0.039248,0.701456,0.097972,0.667306,0.429663,0.441823,0.477033,0.078483,0.205312,0.153249,0.233581,0.138654,0.066914,0.123676,0.15417,0.094435,0.063075,0.60083,0.190476,0.636244,0.180451,0.75976,0.660748,0.75144
1,1,0,0,0,1,0.329937,0.198016,0.108598,0.806685,0.296572,0.482434,0.400403,0.495931,0.285339,0.417017,0.646737,0.355898,0.596262,0.645166,0.596845,0.40629,0.175073,0.192076,0.038617,0.085713,0.063697,0.213969,0.228426,0.203776,0.307767,0.293496,0.355159,0.15047,0.308314,0.249881,0.384184,0.199224,0.235264,0.298648,0.105495,0.138465,0.118998,0.207352,0.277518,0.259335,0.401178,0.176644,0.170035,0.083203,0.119803,0.150579,0.160462,0.074609,0.28973,0.19659,0.928609,0.397431,0.157714,0.369559,0.156709,0.249089,0.439595,0.340546,0.288175,0.120855,0.286756,0.063544,0.192543,0.086845,0.023303,0.412698,0.047152,0.390977,0.067087,0.038104,0.105307
0,1,0,0,0,0,0.153565,0.056607,0.194413,0.694914,0.454345,0.551063,0.521109,0.503723,0.632194,0.575997,0.545525,0.360228,0.856125,0.455828,0.35001,0.449991,0.119067,0.135399,0.117534,0.333353,0.262455,0.32453,0.573699,0.404314,0.603182,0.794893,0.48875,0.279778,0.407983,0.332684,0.48889,0.265248,0.048951,0.081845,0.100387,0.126107,0.169782,0.255894,0.379043,0.265724,0.284992,0.327056,0.130719,0.113523,0.13393,0.158648,0.146898,0.101162,0.321331,0.244568,0.881218,0.337075,0.186133,0.281439,0.296444,0.412081,0.503335,0.702015,0.313225,0.195476,0.244871,0.15888,0.161347,0.150189,0.07893,0.285714,0,0.270677,0.180309,0.151972,0.164225
0,0,1,0,0,0,0.310651,0.231424,0.188415,0.554147,0.34244,0.520923,0.455479,0.357528,0.29188,0.591151,0.524237,0.44009,0.617033,0.527163,0.455497,0.361721,0.298902,0.417331,0.154709,0.277324,0.424137,0.481377,0.529188,0.472465,0.399063,0.574664,0.522613,0.305615,0.440858,0.335303,0.394552,0.286955,0.113875,0.198336,0.197722,0.213885,0.236095,0.244473,0.566602,0.535924,0.356928,0.31743,0.179166,0.141538,0.19904,0.164131,0.221109,0.163322,0.279007,0.420924,0.869109,0.491617,0.499593,0.404796,0.395392,0.516863,0.36384,0.385108,0.273041,0.217228,0.288708,0.131909,0.091007,0.2404,0.094277,0.555556,0.054155,0.526316,0.27234,0.17005,0.347134
0,0,1,0,1,1,0.354704,0.19526,0.22298,0.742495,0.420143,0.622157,0.56797,0.506714,0.182286,0.528922,0.48699,0.31267,0.323678,0.382476,0.306627,0.2164,0.377741,0.357088,0.109777,0.291584,0.421679,0.677572,0.756746,0.623513,0.771762,0.811651,0.648373,0.3845,0.611362,0.526061,0.552809,0.403116,0.161759,0.198179,0.084067,0.137187,0.187354,0.189256,0.412107,0.427511,0.338799,0.227972,0.230348,0.150683,0.192317,0.148425,0.163226,0.148815,0.562531,0.299168,0.88431,0.622299,0.409224,0.488881,0.380064,0.539316,0.730135,0.463236,0.429349,0.193334,0.252515,0.188263,0.142185,0.128963,0.040477,0.301587,0,0.819549,0.155308,0.037865,0.136601
1,0,0,0,0,1,0.517647,0.339055,0.071333,0.942505,0.286112,0.388496,0.345221,0.546184,0.320699,0.55288,0.537451,0.442125,0.543689,0.416155,0.294351,0.286362,0.219277,0.22014,0.043546,0.077564,0.076013,0.1438,0.145992,0.124348,0.197387,0.278981,0.366597,0.219294,0.226373,0.245226,0.289324,0.175857,0.123186,0.195309,0.133263,0.03007,0.112991,0.157547,0.201782,0.181782,0.262257,0.158281,0.147387,0.117172,0.121702,0.128311,0.128817,0.077236,0.305944,0.209473,0.929567,0.38395,0.19809,0.191105,0.156902,0.137544,0.205543,0.221354,0.274722,0.177871,0.11207,0.087909,0.062455,0.101605,0.04562,0.730159,0.018017,0.691729,0.170938,0.166889,0.212055
1,0,0,0,0,1,0.452155,0.303877,0.098748,0.892268,0.2936,0.320887,0.366174,0.454332,0.266214,0.583882,0.57229,0.327312,0.687198,0.459157,0.264883,0.437985,0.2134,0.213907,0.056066,0.133644,0.085673,0.182833,0.1826,0.156807,0.203755,0.367443,0.313053,0.144967,0.277188,0.255421,0.294487,0.185813,0.164173,0.197962,0.120758,0.164479,0.223545,0.175638,0.32013,0.188078,0.27548,0.156054,0.167297,0.08663,0.154485,0.15422,0.114551,0.066219,0.422137,0.381307,0.917719,0.660112,0.426832,0.209953,0.173323,0.169234,0.213865,0.452298,0.215474,0.103506,0.154369,0.117903,0.082287,0.076153,0.04021,0.190476,0.063551,0.180451,0.245019,0.108386,0.195417
0,0,1,1,1,0,0.124814,0.092139,0.064578,0.506833,0.535197,0.589194,0.508874,0.648214,0.517916,0.447698,0.570816,0.459852,0.873264,0.524177,0.270965,0.510095,0.118293,0.262192,0.044613,0.135254,0.177371,0.108502,0.132735,0.097865,0.087275,0.289002,0.245628,0.089295,0.166444,0.178637,0.292802,0.168237,0.16903,0.39487,0.233063,0.333115,0.368035,0.211012,0.335507,0.351183,0.475908,0.496306,0.382724,0.22347,0.262459,0.192787,0.454712,0.126513,0.722425,0.781809,0.924906,0.576972,0.526077,0.356,0.34201,0.286438,0.384048,0.659137,0.470525,0.207293,0.278686,0.17704,0.180991,0.199211,0.013967,0.031746,0.010028,0.030075,0.098539,0.03832,0.063768
0,0,1,0,1,0,0.184163,0.439341,0.210555,0.574922,0.296217,0.535851,0.549626,0.498101,0.384526,0.655552,0.500171,0.585363,0.738803,0.417773,0.435152,0.365792,0.236344,0.726136,0.197804,0.280593,0.27632,0.306622,0.423238,0.393202,0.310474,0.466265,0.46198,0.204164,0.25549,0.256494,0.343956,0.209281,0.104545,0.603166,0.181695,0.254213,0.200316,0.261168,0.557911,0.483113,0.339991,0.238559,0.305708,0.196643,0.138044,0.110145,0.255345,0.118427,0.333303,0.442454,0.916195,0.462711,0.243263,0.318088,0.484502,0.518378,0.407876,0.434882,0.516652,0.183742,0.19897,0.188449,0.222935,0.146351,0.123697,0.333333,0.175212,0.315789,0.269826,0.268022,0.37501
0,1,0,0,0,0,0.340115,0.155225,0.108587,0.574244,0.573636,0.198662,0.512713,0.437441,0.38829,0.305639,0.497176,0.277949,0.581723,0.418013,0.316509,0.23469,0.081273,0.057166,0.032126,0.099072,0.083239,0.060692,0.068112,0.145098,0.222595,0.306462,0.292738,0.242661,0.387068,0.393662,0.393684,0.239699,0.046443,0.072607,0.107315,0.317136,0.244426,0.144297,0.140506,0.252652,0.208696,0.283005,0.333748,0.23356,0.381763,0.316415,0.275767,0.124532,0.292705,0.214859,0.923425,0.504737,0.261283,0.177387,0.142609,0.077298,0.167279,0.205421,0.167268,0.282384,0.259853,0.24084,0.09369,0.128566,0.033192,0.666667,0.004016,0.631579,0.048647,0.131727,0.121288
0,0,1,0,0,0,0.20624,0.10595,0.195317,0.543468,0.474265,0.422844,0.527217,0.557981,0.465852,0.419681,0.576557,0.455743,0.565358,0.307639,0.491647,0.391941,0.1404,0.213511,0.138614,0.240839,0.215476,0.394367,0.481066,0.487418,0.498845,0.657871,0.635352,0.291178,0.458059,0.448871,0.580723,0.340989,0.053826,0.097775,0.132911,0.194807,0.268551,0.206246,0.39645,0.551033,0.340652,0.315059,0.302672,0.201039,0.282885,0.308791,0.380563,0.21998,0.338536,0.376566,0.864274,0.431085,0.360903,0.448771,0.395504,0.575341,0.571048,0.668519,0.539543,0.244864,0.306874,0.255294,0.247584,0.275288,0.050723,0.460317,0.048561,0.43609,0.082947,0,0.073623
0,0,1,1,1,0,0.126618,0.004515,0.053396,0.462739,0.632344,0.70408,0.690289,0.567802,0.779319,0.439432,0.583475,0.394575,0.496367,0.6286,0.335292,0.217777,0.020083,0.011194,0.099051,0.126128,0.221988,0.194363,0.124121,0.189853,0.231923,0.361207,0.326443,0.244446,0.264906,0.322311,0.411289,0.376478,0.019754,0.051653,0.174768,0.137392,0.297468,0.224318,0.214932,0.398919,0.633856,0.477789,0.299033,0.269483,0.27667,0.391465,0.482991,0.285369,0.358752,0.248404,0.891367,0.592292,0.486028,0.346705,0.198285,0.298221,0.368228,0.490075,0.427333,0.371831,0.374999,0.294855,0.274482,0.383896,0.039967,0.793651,0,0.75188,0.136249,0.260829,0.22023
0,0,1,1,1,0,0.163268,0.046434,0.041478,0.382621,0.887891,0.571242,0.243065,0.555321,0.477599,0.54382,0.59204,0.393385,0.624329,0.275322,0.199283,0.235012,0.081025,0.046945,0.045471,0.175547,0.240107,0.16817,0.201188,0.206179,0.160301,0.361149,0.198223,0.158928,0.217398,0.216909,0.185295,0.128737,0.098126,0.100538,0.159152,0.27077,0.482825,0.381068,0.585149,0.510351,0.354841,0.379451,0.222363,0.158153,0.202152,0.213058,0.195557,0.126174,0.472926,0.275661,0.924863,0.688956,1,0.581291,0.527898,0.46473,0.492083,0.789446,0.405105,0.279568,0.329692,0.254395,0.124045,0.158351,0.009218,0.349206,0.009948,0.330827,0.035498,0.055775,0.056592
0,0,0,0,0,1,0,0.877945,0.901952,0.259437,0.691311,0.829686,0.449818,0.618629,0.547988,0.631282,0.56852,0.409549,0.690857,0.514054,0.33319,0.289906,0.010466,0.994183,0.933009,0.399481,0.601706,0.245673,0.291806,0.299171,0.348783,0.4109,0.408948,0.064089,0.528827,0.383766,0.323016,0.423655,0.041595,0.372715,1,0.226096,0.294677,0.115866,0.117952,0.160215,0.098865,0.060775,0.027226,0.022686,0.031616,0.031829,0.035916,0.03314,0.381998,0.060191,0.72001,0.495173,0.534196,0.169648,0.136323,0.202026,0.20666,0.273715,0.210669,0.097659,0.327003,0.15359,0.09917,0.232859,0.197969,0.190476,0.4127,0.180451,0.299918,0.520948,0.430029
0,0,1,1,1,0,0.135532,0.045646,0.096512,0.644444,0.593396,0.458787,0.606483,0.434463,0.320588,0.616176,0.563299,0.293135,0.603675,0.515693,0.252431,0.622378,0.076857,0.078508,0.067299,0.114915,0.23137,0.185519,0.371293,0.34608,0.447189,0.513151,0.376288,0.232736,0.354894,0.34137,0.382785,0.192365,0.033632,0.071354,0.102736,0.102138,0.244525,0.124291,0.367394,0.359287,0.496507,0.279287,0.260108,0.173607,0.205557,0.166536,0.196571,0.131139,0.345679,0.26354,0.89642,0.504724,0.372211,0.143994,0.3828,0.295381,0.779931,0.654851,0.341306,0.203299,0.309087,0.274025,0.117781,0.137772,0.226337,0.888889,0,0.842105,0.092761,0.310559,0.202063
0,1,1,0,0,0,0.423339,0.280225,0.238343,0.781942,0.334916,0.314602,0.437822,0.428081,0.055855,0.371965,0.357867,0.412801,0.468755,0.414717,0.343752,0.509061,0.356537,0.41624,0.122694,0.296042,0.281568,0.503169,0.732165,0.691159,0.778231,0.929568,0.772057,0.473832,0.767213,0.455875,0.607284,0.423688,0.212599,0.139691,0.116532,0.07556,0.102489,0.219284,0.364966,0.448447,0.345564,0.214913,0.159707,0.125149,0.194484,0.12179,0.180683,0.168526,0.479315,0.403183,0.869849,0.361787,0.210525,0.388665,0.306037,0.617049,0.587305,0.701379,0.459409,0.282111,0.459697,0.180388,0.123236,0.277889,0.072501,0.015873,0.086267,0.015038,0.219761,0.216046,0.269727
0,1,1,0,0,0,0.18257,0.23897,0.286452,0.642492,0.320498,0.486431,0.586537,0.405481,0.421538,0.596676,0.579411,0.474683,0.686303,0.47563,0.336279,0.401612,0.258984,0.569501,0.221062,0.428085,0.30987,0.438911,0.653148,0.467649,0.447757,0.485136,0.538481,0.299202,0.516996,0.422355,0.441487,0.241796,0.043074,0.228052,0.128449,0.17587,0.099565,0.173669,0.440017,0.249967,0.31034,0.158122,0.159906,0.077645,0.168998,0.11009,0.171113,0.072974,0.295771,0.465933,0.870546,0.482616,0.232366,0.268689,0.471695,0.339916,0.220747,0.370441,0.369912,0.18988,0.218992,0.216917,0.167946,0.150416,0.108543,0,0.029671,0,0.274155,0.062785,0.166629
0,0,0,0,0,1,0.733801,0.40313,0.284441,0.725166,0.188509,0.411095,0.538053,0.422527,0.347807,0.549042,0.465808,0.361073,0.521182,0.444525,0.362002,0.464488,0.680582,0.462412,0.180641,0.397983,0.579758,0.616879,0.718129,0.662946,0.665805,0.675224,0.579978,0.347011,0.526385,0.402487,0.462128,0.273125,0.32377,0.225653,0.085594,0.07809,0.207811,0.158334,0.212465,0.239043,0.243473,0.147009,0.066624,0.091683,0.091088,0.116094,0.087045,0.060325,0.506766,0.153887,0.843976,0.336336,0.396162,0.400069,0.300855,0.426738,0.389898,0.369442,0.265049,0.161108,0.137814,0.159725,0.13565,0.102774,0.244209,0.238095,0,0.225564,0.310742,0.136029,0.224995
0,0,1,0,0,1,0.298541,0.241755,0.280612,0.631298,0.34444,0.664489,0.476055,0.714195,0.329396,0.670956,0.505388,0.407833,0.510055,0.540249,0.338143,0.20328,0.347899,0.487808,0.16141,0.352155,0.391093,0.507678,0.626769,0.628277,0.590085,0.70029,0.761487,0.344936,0.700613,0.552716,0.539969,0.29972,0.102056,0.321945,0.158272,0.122457,0.156203,0.219524,0.255059,0.352946,0.298271,0.202995,0.125239,0.079098,0.314542,0.135284,0.129211,0.068294,0.420962,0.365144,0.899425,0.405577,0.263641,0.375823,0.321746,0.377294,0.398859,0.333488,0.397743,0.16765,0.386298,0.15012,0.133265,0.096434,0.008211,0.555556,0,0.526316,0.021007,0.041967,0.023756
0,0,1,1,1,0,0.137999,0.022546,0.069786,0.487701,0.546736,0.907693,0.682125,0.502735,0.822139,0.728857,0.43023,0.196864,0.253369,0.641606,0.352784,0.576123,0.068993,0.059503,0.077729,0.195613,0.167911,0.162151,0.310562,0.348826,0.419709,0.422652,0.667282,0.243563,0.324618,0.377809,0.335699,0.225139,0.081328,0.182961,0.190149,0.399615,0.332139,0.108321,0.328068,0.68675,0.6028,0.327068,0.647447,0.201142,0.211993,0.303347,0.189056,0.233436,0.431924,0.380497,0.897857,0.534177,0.350668,0.348555,0.59373,0.822487,0.675524,0.598646,1,0.262338,0.438022,0.332043,0.180667,0.309946,0.043088,0.222222,0.19204,0.210526,0.219069,0.301947,0.2791
0,0,1,1,0,0,0.394339,0.178054,0.119081,0.242173,0.670986,0.073576,0.569935,0.613042,0.1586,0.605232,0.213042,0.291311,0.547005,0.342185,0.368613,0.497609,0.117587,0.073712,0.044866,0.112926,0.153276,0.275537,0.299765,0.314267,0.447515,0.652715,0.589136,0.371917,0.593076,0.477141,0.613094,0.396138,0.151755,0.182314,0.176471,0.363281,0.48952,0.441802,0.825367,0.565058,0.814544,0.619279,0.515238,0.267472,0.319695,0.32307,0.266287,0.190254,0.260755,0.182141,0.925255,0.61201,0.421359,0.446605,0.515131,0.215167,0.629218,0.671847,0.545791,0.29111,0.416631,0.264709,0.214649,0.205977,0.075428,0.507937,0.027813,0.481203,0.242417,0.113726,0.33414
0,0,1,1,1,0,0.207504,0.123797,0.061709,0.867544,0.323967,0.505404,0.400666,0.482434,0.378741,0.561769,0.556305,0.39242,0.851509,0.30377,0.289376,0.340921,0.102415,0.15134,0.037583,0.041113,0.027668,0.055814,0.09686,0.150301,0.131355,0.389404,0.21066,0.156927,0.316648,0.189278,0.286749,0.209766,0.117646,0.196395,0.030703,0.088018,0.207969,0.226719,0.292054,0.355716,0.300648,0.283258,0.138202,0.166508,0.278816,0.181095,0.265136,0.13593,0.342539,0.33584,0.943767,0.41306,0.179036,0.174377,0.230718,0.254538,0.402703,0.480702,0.285282,0.176558,0.391545,0.146195,0.114565,0.21478,0,0.428571,0,0.406015,0.00913,0.023025,0.026697
0,1,1,0,0,0,0.535136,0.287642,0.088989,0.698117,0.238637,0.327306,0.398642,0.532217,0.248025,0.441269,0.752004,0.485689,0.769842,0.573437,0.244287,0.266211,0.283922,0.261431,0.06544,0.149346,0.101436,0.221209,0.194606,0.309862,0.212298,0.440635,0.372671,0.262637,0.430625,0.464674,0.476555,0.325453,0.234459,0.231037,0.081719,0.173643,0.153366,0.296519,0.426848,0.598364,0.231717,0.30043,0.267829,0.251445,0.255101,0.371602,0.343855,0.177075,0.292209,0.271677,0.916021,0.429085,0.136498,0.219049,0.203907,0.244418,0.24983,0.466808,0.28422,0.274508,0.302643,0.383851,0.311181,0.290961,0.026947,0.555556,0.023671,0.526316,0.087502,0.015128,0.161317
0,0,1,0,0,0,0.320818,0.145049,0.059925,0.590309,0.52516,0.255485,0.265389,0.646111,0.384324,0.609218,0.389597,0.244474,0.510816,0.410607,0.267611,0.310709,0.137508,0.142695,0.098049,0.188011,0.225051,0.350607,0.31352,0.182394,0.111277,0.252782,0.195671,0.149626,0.319649,0.370678,0.43862,0.399837,0.118731,0.090547,0.087531,0.207571,0.376554,0.31126,0.304175,0.272679,0.243111,0.302557,0.230824,0.152693,0.49928,0.483101,0.337675,0.311227,0.302253,0.30737,0.894547,0.430975,0.240569,0.327667,0.261192,0.225211,0.223396,0.453356,0.293562,0.261207,0.535765,0.649797,0.415269,0.666921,0.023154,0.285714,0.079619,0.270677,0.114514,0.114256,0.196949
0,1,1,0,0,0,0.285248,0.170371,0.235598,0.526789,0.458271,0.205476,1,0.234694,0.423155,0.81036,0.444984,0.505401,0.908257,0.396406,0.482519,0.524551,0.224268,0.252568,0.172235,0.369314,0.259388,0.32845,0.733881,0.493481,0.414295,0.877853,0.695625,0.307518,0.474548,0.383003,0.504923,0.331361,0.195615,0.182263,0.212575,0.422759,0.278992,0.294164,0.586483,0.74389,0.286181,0.624307,0.259831,0.248322,0.237654,0.172678,0.243988,0.18226,0.275812,0.363718,0.862183,0.475605,0.405736,0.329978,0.592902,0.536589,0.553342,0.844242,0.354438,0.258162,0.319911,0.200314,0.242801,0.219456,0.024868,0.190476,0.031636,0.661654,0.087692,0.042833,0.11967
